roots,max_family_size,citation_completeness,paraphrase_rate,topic_contamination,cases,method,tp,fp,tn,fn,precision,recall,f1,false_independence,false_dependence,source_count_error,brier,brier_mcse,log_loss,accuracy,confidently_wrong,sharpness
10,10,0.9,0.4,0.1,160,all_one,26911,223027,0,0,0.10767070233417887,1.0,0.19440922669036187,0.0,1.0,0.9,0.14648616612348242,0.005050194480495602,0.47697235205254696,0.9375,0.0,0.13139404438208518
10,10,0.9,0.4,0.1,160,citation,21001,0,223027,5910,1.0,0.7803872022592991,0.8766488562364334,0.21961279774070083,0.0,0.4575,0.06438811257943623,0.0161589908871002,0.23782073494136177,0.9125,0.03125,0.4553349440135651
10,10,0.9,0.4,0.1,160,text,25152,0,223027,1759,1.0,0.9346363940396121,0.9662140099494843,0.06536360596038794,0.0,0.18,0.03368516246635701,0.010548532368059272,0.12251158449280553,0.95,0.0125,0.4558460413477759
10,10,0.9,0.4,0.1,160,hybrid,26790,0,223027,121,1.0,0.9955036973728215,0.9977467831139085,0.004496302627178477,0.0,0.013750000000000002,0.03417579695632652,0.010457599781338874,0.12290952668223457,0.95625,0.0125,0.4505948370764238
10,10,0.9,0.4,0.5,160,oracle,25833,0,209918,0,1.0,1.0,1.0,0.0,0.0,0.0,0.032938554696896605,0.010572228871029299,0.11399328378550111,0.95625,0.00625,0.4610331083421789
10,10,0.9,0.4,0.5,160,all_independent,0,0,209918,25833,1.0,0.0,0.0,1.0,0.0,4.408125,0.06362910996694184,0.01849974387368468,0.6632533494590863,0.93125,0.05625,0.4914576431123104
10,10,0.9,0.4,0.5,160,all_one,25833,209918,0,0,0.1095774779322251,1.0,0.19751208024955652,0.0,1.0,0.9,0.13468789452485191,0.005563796970480453,0.4494393423626314,0.93125,0.0,0.15164547355755534
10,10,0.9,0.4,0.5,160,citation,20264,0,209918,5569,1.0,0.7844230248132233,0.8791895351107447,0.2155769751867766,0.0,0.428125,0.03358410565597991,0.012595925987758903,0.14447707342400384,0.9625,0.025,0.4759989742499508
10,10,0.9,0.4,0.5,160,text,25768,203586,6332,65,0.11235034052163904,0.997483838501142,0.2019538612860373,0.0025161614988580498,0.9698358406615917,0.838125,0.12342506770226007,0.00878871108983752,0.4055429084810271,0.8875,0.0,0.20879558601908252
10,10,0.9,0.4,0.5,160,hybrid,25827,203950,5968,6,0.11240028375337828,0.999767738938567,0.20208129572395445,0.00023226106143305075,0.9715698510847093,0.8462500000000001,0.1239443681470993,0.008750115399241757,0.4091395189900722,0.9,0.0,0.20558262680057887
10,10,0.9,0.8,0.1,160,oracle,26798,0,223795,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0309474218675796,0.011048717586993781,0.11108036184952341,0.96875,0.01875,0.4648140911724992
10,10,0.9,0.8,0.1,160,all_independent,0,0,223795,26798,1.0,0.0,0.0,1.0,0.0,4.574375,0.057722191228363494,0.017894070645476233,0.6541755211546091,0.9375,0.05,0.4944091550172809
10,10,0.9,0.8,0.1,160,all_one,26798,223795,0,0,0.10693834225217784,1.0,0.19321463205367154,0.0,1.0,0.9,0.134537886080255,0.005189914832938339,0.4506404029111044,0.9375,0.0,0.14910428290194522
10,10,0.9,0.8,0.1,160,citation,20753,0,223795,6045,1.0,0.7744234644376446,0.8728733359971399,0.2255765355623554,0.0,0.47750000000000004,0.031682215660451984,0.011038891588923017,0.117242021655945,0.95625,0.0125,0.4701819114436462
10,10,0.9,0.8,0.1,160,text,618,0,223795,26180,1.0,0.023061422494215986,0.045083163116428356,0.9769385775057841,0.0,4.2475000000000005,0.05551669518676309,0.017486546139490036,0.6116723769777571,0.94375,0.05,0.4917113979372162
10,10,0.9,0.8,0.1,160,hybrid,21553,0,223795,5245,1.0,0.8042764385401896,0.891522409050485,0.19572356145981043,0.0,0.42000000000000004,0.03437869973151951,0.011726938809299235,0.12414032475425493,0.95,0.0125,0.47350426225227615
10,10,0.9,0.8,0.5,160,oracle,26512,0,218946,0,1.0,1.0,1.0,0.0,0.0,0.0,0.03348908199093031,0.010123236147889658,0.11214412751170866,0.95,0.0125,0.45343237163390226
10,10,0.9,0.8,0.5,160,all_independent,0,0,218946,26512,1.0,0.0,0.0,1.0,0.0,4.516875000000001,0.06289920792555594,0.018422118923577608,0.7948833392804066,0.93125,0.05625,0.48767770428408763
10,10,0.9,0.8,0.5,160,all_one,26512,218946,0,0,0.10801033170644266,1.0,0.19496267970732067,0.0,1.0,0.9,0.1385359268853107,0.005323434849555325,0.45918289448602306,0.93125,0.0,0.14525258025606153
10,10,0.9,0.8,0.5,160,citation,21017,0,218946,5495,1.0,0.7927353651176826,0.8843863746344337,0.20726463488231744,0.0,0.45625,0.05410343994765732,0.014868894512558451,0.2715446233916149,0.925,0.03125,0.46093106915853105
10,10,0.9,0.8,0.5,160,text,18843,150612,68334,7669,0.11119766309639727,0.7107347616173808,0.1923078885730761,0.2892652383826192,0.6878956455016305,0.28625,0.10127440781376702,0.019497034354581826,0.40176238770140865,0.85625,0.0625,0.43741813499533855
10,10,0.9,0.8,0.5,160,hybrid,25876,207724,11222,636,0.11077054794520548,0.9760108630054315,0.19896044780709846,0.023989136994568498,0.9487453527353776,0.785625,0.1283676442587462,0.013067868922589383,0.42179713012034725,0.88125,0.0125,0.24493844890743896
